CHROM	TYPE	START	END	STRAND	transcript_id	gene_id	gene_type	gene_name
12	gene	96043031	96067775	+	ENSG00000257150.1	ENSG00000257150.1	pseudogene	PGAM1P5
12	gene	96051583	96184930	-	ENSG00000074527.7	ENSG00000074527.7	protein_coding	NTN4
12	gene	96186307	96186413	-	ENSG00000199506.1	ENSG00000199506.1	snRNA	RNU6-247P
12	gene	96189123	96252617	-	ENSG00000258343.1	ENSG00000258343.1	antisense	RP11-536G4.2
12	gene	96196875	96217085	+	ENSG00000258292.1	ENSG00000258292.1	protein_coding	RP11-536G4.1
12	gene	96252706	96297606	+	ENSG00000139343.6	ENSG00000139343.6	protein_coding	SNRPF
12	gene	96260826	96336752	-	ENSG00000165972.8	ENSG00000165972.8	protein_coding	CCDC38
12	gene	96337071	96362370	+	ENSG00000139344.3	ENSG00000139344.3	protein_coding	AMDHD1
12	gene	124808961	125052135	-	ENSG00000196498.9	ENSG00000196498.9	protein_coding	NCOR2
12	gene	124997768	124999359	+	ENSG00000214650.2	ENSG00000214650.2	lincRNA	RP11-83B20.1
12	gene	125261402	125367214	-	ENSG00000073060.11	ENSG00000073060.11	protein_coding	SCARB1
12	gene	125386058	125386157	+	ENSG00000252008.1	ENSG00000252008.1	snRNA	RNU6-927P
12	gene	125396150	125401914	-	ENSG00000150991.10	ENSG00000150991.10	protein_coding	UBC
12	gene	125400093	125400205	+	ENSG00000265345.1	ENSG00000265345.1	miRNA	MIR5188
12	gene	125420001	125420441	-	ENSG00000241129.2	ENSG00000241129.2	pseudogene	RPL22P19
12	gene	125431371	125473668	-	ENSG00000150990.3	ENSG00000150990.3	protein_coding	DHX37
12	gene	125478246	125515777	+	ENSG00000184992.10	ENSG00000184992.10	protein_coding	BRI3BP
12	gene	125540905	125541127	-	ENSG00000256093.1	ENSG00000256093.1	pseudogene	RP11-158L12.2
12	gene	125549925	125627873	+	ENSG00000081760.12	ENSG00000081760.12	protein_coding	AACS
12	gene	125634604	125635940	+	ENSG00000256814.1	ENSG00000256814.1	lincRNA	RP11-158L12.5
12	gene	125671382	126146917	+	ENSG00000139364.6	ENSG00000139364.6	protein_coding	TMEM132B
13	gene	20644390	20646276	-	ENSG00000237672.1	ENSG00000237672.1	pseudogene	KRR1P1
13	gene	20676840	20677369	+	ENSG00000236076.1	ENSG00000236076.1	lincRNA	LINC01072
13	gene	20712394	20735188	-	ENSG00000121743.3	ENSG00000121743.3	protein_coding	GJA3
13	gene	20753117	20753601	-	ENSG00000226633.2	ENSG00000226633.2	pseudogene	PPIAP28
13	gene	20755670	20756081	+	ENSG00000260131.1	ENSG00000260131.1	antisense	LINC00556
13	gene	20761609	20767037	-	ENSG00000165474.5	ENSG00000165474.5	protein_coding	GJB2
13	gene	20796110	20806534	-	ENSG00000121742.11	ENSG00000121742.11	protein_coding	GJB6
13	gene	20977806	21099996	-	ENSG00000165475.9	ENSG00000165475.9	protein_coding	CRYL1
13	gene	21007917	21007985	-	ENSG00000263978.1	ENSG00000263978.1	miRNA	MIR4499
13	gene	31032884	31191734	-	ENSG00000189403.10	ENSG00000189403.10	protein_coding	HMGB1
13	gene	31113734	31117598	-	ENSG00000213411.2	ENSG00000213411.2	pseudogene	RBM22P2
13	gene	31115780	31117034	-	ENSG00000232489.1	ENSG00000232489.1	pseudogene	MFAP1P1
13	gene	31127807	31128830	+	ENSG00000224117.1	ENSG00000224117.1	pseudogene	PTPN2P2
13	gene	31191830	31233686	+	ENSG00000132952.7	ENSG00000132952.7	protein_coding	USPL1
13	gene	31309645	31338556	+	ENSG00000132965.5	ENSG00000132965.5	protein_coding	ALOX5AP
13	gene	31377343	31384782	+	ENSG00000237879.1	ENSG00000237879.1	lincRNA	LINC00398
13	gene	31456070	31507983	-	ENSG00000224743.2	ENSG00000224743.2	antisense	TEX26-AS1
13	gene	31456688	31457532	+	ENSG00000236094.1	ENSG00000236094.1	lincRNA	LINC00545
13	gene	31480328	31499709	+	ENSG00000102802.5	ENSG00000102802.5	protein_coding	MEDAG
13	gene	31506840	31549639	+	ENSG00000175664.5	ENSG00000175664.5	protein_coding	TEX26
13	gene	31547426	31551760	-	ENSG00000238185.1	ENSG00000238185.1	antisense	RP11-252M21.6
13	gene	38567222	38568857	-	ENSG00000228036.1	ENSG00000228036.1	pseudogene	HSPD1P9
13	gene	38624954	38717369	-	ENSG00000223685.1	ENSG00000223685.1	lincRNA	LINC00571
13	gene	38923986	38937140	+	ENSG00000120686.7	ENSG00000120686.7	protein_coding	UFM1
14	gene	80663873	80854100	-	ENSG00000211448.7	ENSG00000211448.7	protein_coding	DIO2
14	gene	80677762	80921812	+	ENSG00000258766.1	ENSG00000258766.1	antisense	DIO2-AS1
14	gene	100411652	100411814	+	ENSG00000199836.1	ENSG00000199836.1	snRNA	RNU1-47P
14	gene	100430866	100431715	+	ENSG00000271198.1	ENSG00000271198.1	pseudogene	VDAC3P1
14	gene	100437786	100610573	+	ENSG00000196405.8	ENSG00000196405.8	protein_coding	EVL
14	gene	100440673	100441486	-	ENSG00000242888.1	ENSG00000242888.1	pseudogene	RP11-436M15.1
14	gene	100443452	100444435	-	ENSG00000258693.1	ENSG00000258693.1	lincRNA	RP11-436M15.3
14	gene	100519140	100541215	-	ENSG00000258560.1	ENSG00000258560.1	antisense	CTD-2376I20.1
14	gene	100575756	100575851	-	ENSG00000265154.1	ENSG00000265154.1	miRNA	MIR151B
14	gene	100575992	100576090	+	ENSG00000199082.1	ENSG00000199082.1	miRNA	MIR342
14	gene	100612756	100626500	-	ENSG00000168350.6	ENSG00000168350.6	protein_coding	DEGS2
14	gene	100673744	100704892	-	ENSG00000258982.1	ENSG00000258982.1	antisense	RP11-638I2.4
14	gene	100704635	100749129	+	ENSG00000100811.6	ENSG00000100811.6	protein_coding	YY1
14	gene	100730118	100731742	+	ENSG00000258904.1	ENSG00000258904.1	sense_intronic	RP11-638I2.2
14	gene	100746296	100757793	-	ENSG00000259052.1	ENSG00000259052.1	sense_overlapping	AL157871.2
14	gene	100757448	100772884	-	ENSG00000197119.8	ENSG00000197119.8	protein_coding	SLC25A29
14	gene	100757454	100760993	+	ENSG00000258504.2	ENSG00000258504.2	lincRNA	RP11-638I2.6
14	gene	100774196	100774293	+	ENSG00000198984.1	ENSG00000198984.1	miRNA	MIR345
14	gene	100785408	100785707	-	ENSG00000243976.1	ENSG00000243976.1	misc_RNA	RN7SL523P
14	gene	100789165	100789270	-	ENSG00000263519.1	ENSG00000263519.1	miRNA	AL157871.1
14	gene	100789674	100796715	+	ENSG00000140107.10	ENSG00000140107.10	protein_coding	SLC25A47
14	gene	100800125	100843142	-	ENSG00000140105.13	ENSG00000140105.13	protein_coding	WARS
14	gene	100800127	100820398	+	ENSG00000258666.1	ENSG00000258666.1	antisense	RP11-638I2.8
14	gene	100806169	100806891	+	ENSG00000258521.1	ENSG00000258521.1	antisense	RP11-638I2.9
14	gene	100832965	100833257	+	ENSG00000258581.2	ENSG00000258581.2	pseudogene	RP11-638I2.10
14	gene	100842755	100996640	+	ENSG00000176473.9	ENSG00000176473.9	protein_coding	WDR25
14	gene	100872936	100873950	+	ENSG00000258620.1	ENSG00000258620.1	sense_intronic	RP11-362L22.1
14	gene	100947289	100947611	+	ENSG00000258500.2	ENSG00000258500.2	pseudogene	CTD-2062F14.2
14	gene	100953881	100954124	+	ENSG00000253075.1	ENSG00000253075.1	misc_RNA	RN7SKP92
14	gene	101003486	101053750	-	ENSG00000183092.11	ENSG00000183092.11	protein_coding	BEGAIN
14	gene	101005276	101006746	+	ENSG00000259031.1	ENSG00000259031.1	lincRNA	CTD-2062F14.3
14	gene	101054112	101055663	-	ENSG00000258576.1	ENSG00000258576.1	sense_overlapping	CTD-2644I21.1
14	gene	101123587	101142406	+	ENSG00000196273.3	ENSG00000196273.3	lincRNA	LINC00523
14	gene	101142267	101146221	-	ENSG00000258717.1	ENSG00000258717.1	lincRNA	RP11-566J3.2
14	gene	101192042	101201539	+	ENSG00000185559.9	ENSG00000185559.9	protein_coding	DLK1
14	gene	101203922	101204561	+	ENSG00000273087.1	ENSG00000273087.1	lincRNA	RP11-566J3.4
14	gene	101245747	101327368	+	ENSG00000214548.10	ENSG00000214548.10	lincRNA	MEG3
14	gene	101280828	101280911	+	ENSG00000266461.1	ENSG00000266461.1	miRNA	MIR2392
14	gene	101295066	101295537	-	ENSG00000267918.1	ENSG00000267918.1	protein_coding	AL117190.2
14	gene	101300769	101327363	-	ENSG00000258663.1	ENSG00000258663.1	antisense	RP11-123M6.2
14	gene	101318727	101318824	+	ENSG00000211574.1	ENSG00000211574.1	miRNA	MIR770
14	gene	102547075	102606036	-	ENSG00000080824.14	ENSG00000080824.14	protein_coding	HSP90AA1
14	gene	102605840	102691184	+	ENSG00000140153.13	ENSG00000140153.13	protein_coding	WDR20
14	gene	102690837	102771537	-	ENSG00000080823.17	ENSG00000080823.17	protein_coding	MOK
14	gene	102783714	102809044	+	ENSG00000022976.11	ENSG00000022976.11	protein_coding	ZNF839
14	gene	102807306	102807406	+	ENSG00000265677.1	ENSG00000265677.1	miRNA	AL137229.1
14	gene	102808956	102829253	-	ENSG00000100865.10	ENSG00000100865.10	protein_coding	CINP
14	gene	102825136	102825239	-	ENSG00000239061.1	ENSG00000239061.1	snoRNA	snoU13
14	gene	102829300	102968818	+	ENSG00000196663.11	ENSG00000196663.11	protein_coding	TECPR2
14	gene	102968013	102968116	+	ENSG00000212330.1	ENSG00000212330.1	snRNA	RNU6-244P
14	gene	102973179	102976136	-	ENSG00000156381.4	ENSG00000156381.4	protein_coding	ANKRD9
14	gene	103005981	103006063	+	ENSG00000266015.1	ENSG00000266015.1	miRNA	MIR4309
14	gene	103011591	103022163	+	ENSG00000259230.1	ENSG00000259230.1	lincRNA	CTD-2555C10.3
14	gene	103049227	103049514	-	ENSG00000239224.2	ENSG00000239224.2	misc_RNA	RN7SL546P
14	gene	103058998	103196913	+	ENSG00000089902.8	ENSG00000089902.8	protein_coding	RCOR1
14	gene	105861979	105862477	+	ENSG00000256498.1	ENSG00000256498.1	pseudogene	AL928654.1
14	gene	105864916	105916443	+	ENSG00000226174.2	ENSG00000226174.2	protein_coding	TEX22
14	gene	105883221	105886076	-	ENSG00000251602.2	ENSG00000251602.2	antisense	RP11-521B24.3
14	gene	105886159	105937066	+	ENSG00000182979.13	ENSG00000182979.13	protein_coding	MTA1
14	gene	105934130	105936954	-	ENSG00000257270.1	ENSG00000257270.1	antisense	RP11-521B24.5
14	gene	105939299	105946499	+	ENSG00000182809.6	ENSG00000182809.6	protein_coding	CRIP2
14	gene	105952654	105955284	+	ENSG00000213145.5	ENSG00000213145.5	protein_coding	CRIP1
14	gene	105953536	105958604	+	ENSG00000257341.1	ENSG00000257341.1	protein_coding	CRIP1
14	gene	105956192	105965912	+	ENSG00000185347.13	ENSG00000185347.13	protein_coding	C14orf80
14	gene	105992940	105996539	+	ENSG00000184986.6	ENSG00000184986.6	protein_coding	TMEM121
14	gene	106003198	106003576	-	ENSG00000230157.1	ENSG00000230157.1	pseudogene	ATP5G1P1
14	gene	106012947	106016031	-	ENSG00000234402.1	ENSG00000234402.1	pseudogene	ELK2BP
14	gene	106053226	106054732	-	ENSG00000211890.3	ENSG00000211890.3	IG_C_gene	IGHA2
14	gene	106056273	106056350	-	ENSG00000263413.1	ENSG00000263413.1	miRNA	AL928742.1
14	gene	106057407	106057466	-	ENSG00000266597.1	ENSG00000266597.1	miRNA	AL928742.2
14	gene	106064028	106066546	-	ENSG00000227468.4	ENSG00000227468.4	lincRNA	AL928742.12
14	gene	106064224	106068065	-	ENSG00000211891.4	ENSG00000211891.4	IG_C_gene	IGHE
14	gene	106067809	106071694	-	ENSG00000254140.1	ENSG00000254140.1	lincRNA	RP11-731F5.1
14	gene	106090687	106092403	-	ENSG00000211892.2	ENSG00000211892.2	IG_C_gene	IGHG4
14	gene	106109389	106111127	-	ENSG00000211893.3	ENSG00000211893.3	IG_C_gene	IGHG2
14	gene	106110833	106115394	-	ENSG00000253364.1	ENSG00000253364.1	lincRNA	RP11-731F5.2
14	gene	106130970	106136180	-	ENSG00000253755.1	ENSG00000253755.1	IG_C_pseudogene	IGHGP
14	gene	106138645	106139651	-	ENSG00000213140.3	ENSG00000213140.3	pseudogene	ELK2AP
14	gene	106170301	106170939	-	ENSG00000253701.1	ENSG00000253701.1	lincRNA	AL928768.3
14	gene	106173457	106175002	-	ENSG00000211895.3	ENSG00000211895.3	IG_C_gene	IGHA1
14	gene	106178260	106178329	-	ENSG00000264024.1	ENSG00000264024.1	miRNA	AL901608.1
14	gene	106185955	106188864	-	ENSG00000253692.2	ENSG00000253692.2	IG_C_pseudogene	IGHEP1
14	gene	106202680	106209408	-	ENSG00000211896.2	ENSG00000211896.2	IG_C_gene	IGHG1
14	gene	106235439	106237742	-	ENSG00000211897.3	ENSG00000211897.3	IG_C_gene	IGHG3
14	gene	106251842	106252168	-	ENSG00000270371.1	ENSG00000270371.1	pseudogene	RP11-417P24.1
14	gene	106303099	106312010	-	ENSG00000211898.3	ENSG00000211898.3	IG_C_gene	IGHD
14	gene	106320349	106322323	-	ENSG00000211899.3	ENSG00000211899.3	IG_C_gene	IGHM
14	gene	106323682	106323741	-	ENSG00000265612.1	ENSG00000265612.1	miRNA	hsa-mir-4539
14	gene	106323742	106323801	-	ENSG00000266706.1	ENSG00000266706.1	miRNA	AL122127.5
14	gene	106323912	106323971	-	ENSG00000265517.1	ENSG00000265517.1	miRNA	AL122127.2
14	gene	106324334	106324411	-	ENSG00000264473.1	ENSG00000264473.1	miRNA	hsa-mir-4538
14	gene	106324504	106324581	-	ENSG00000263751.1	ENSG00000263751.1	miRNA	AL122127.1
14	gene	106324723	106324792	-	ENSG00000266408.1	ENSG00000266408.1	miRNA	AL122127.4
14	gene	106325653	106325722	-	ENSG00000264781.1	ENSG00000264781.1	miRNA	hsa-mir-4537
14	gene	106325958	106326024	-	ENSG00000265714.1	ENSG00000265714.1	miRNA	AL122127.3
14	gene	106329408	106329468	-	ENSG00000211900.2	ENSG00000211900.2	IG_J_gene	IGHJ6
14	gene	106329626	106329675	-	ENSG00000237111.1	ENSG00000237111.1	IG_J_pseudogene	IGHJ3P
14	gene	106330024	106330072	-	ENSG00000242472.1	ENSG00000242472.1	IG_J_gene	IGHJ5
14	gene	106330425	106330470	-	ENSG00000240041.1	ENSG00000240041.1	IG_J_gene	IGHJ4
14	gene	106330797	106330845	-	ENSG00000242887.1	ENSG00000242887.1	IG_J_gene	IGHJ3
14	gene	106331003	106331062	-	ENSG00000237547.1	ENSG00000237547.1	IG_J_pseudogene	IGHJ2P
14	gene	106331409	106331460	-	ENSG00000211904.2	ENSG00000211904.2	IG_J_gene	IGHJ2
14	gene	106331617	106331668	-	ENSG00000211905.1	ENSG00000211905.1	IG_J_gene	IGHJ1
14	gene	106331761	106331771	-	ENSG00000236597.1	ENSG00000236597.1	IG_D_gene	IGHD7-27
14	gene	106331834	106331888	-	ENSG00000227335.1	ENSG00000227335.1	IG_J_pseudogene	IGHJ1P
14	gene	106346892	106346911	-	ENSG00000211907.1	ENSG00000211907.1	IG_D_gene	IGHD1-26
14	gene	106347397	106347414	-	ENSG00000225825.1	ENSG00000225825.1	IG_D_gene	IGHD6-25
14	gene	106378116	106378135	-	ENSG00000211928.1	ENSG00000211928.1	IG_D_gene	IGHD5-5
14	gene	106379081	106379096	-	ENSG00000233655.1	ENSG00000233655.1	IG_D_gene	IGHD4-4
14	gene	106380218	106380248	-	ENSG00000211930.1	ENSG00000211930.1	IG_D_gene	IGHD3-3
14	gene	106382685	106382715	-	ENSG00000211931.1	ENSG00000211931.1	IG_D_gene	IGHD2-2
14	gene	106383838	106391825	+	ENSG00000226777.3	ENSG00000226777.3	protein_coding	KIAA0125
14	gene	106385361	106385377	-	ENSG00000236170.1	ENSG00000236170.1	IG_D_gene	IGHD1-1
14	gene	106405611	106406108	-	ENSG00000211933.2	ENSG00000211933.2	IG_V_gene	IGHV6-1
14	gene	106411066	106411245	-	ENSG00000254279.1	ENSG00000254279.1	IG_V_pseudogene	IGHVII-1-1
14	gene	106435819	106438358	-	ENSG00000233988.1	ENSG00000233988.1	lincRNA	ADAM6
14	gene	106444607	106445233	-	ENSG00000225200.2	ENSG00000225200.2	pseudogene	AB019441.29
14	gene	106452671	106453170	-	ENSG00000211934.2	ENSG00000211934.2	IG_V_gene	IGHV1-2
14	gene	106467677	106467967	-	ENSG00000253780.1	ENSG00000253780.1	IG_V_pseudogene	IGHVIII-2-1
14	gene	106471246	106471723	-	ENSG00000211935.2	ENSG00000211935.2	IG_V_gene	IGHV1-3
14	gene	106478110	106478603	-	ENSG00000211936.2	ENSG00000211936.2	IG_V_gene	IGHV4-4
14	gene	106494135	106494597	-	ENSG00000211937.2	ENSG00000211937.2	IG_V_gene	IGHV2-5
14	gene	106495898	106495996	-	ENSG00000253387.1	ENSG00000253387.1	IG_V_pseudogene	IGHVIII-5-1
14	gene	106501831	106502091	-	ENSG00000254053.1	ENSG00000254053.1	IG_V_pseudogene	IGHVIII-5-2
14	gene	106511782	106512231	-	ENSG00000253763.1	ENSG00000253763.1	IG_V_pseudogene	IGHV3-6
14	gene	106518400	106518932	-	ENSG00000211938.2	ENSG00000211938.2	IG_V_gene	IGHV3-7
14	gene	106539079	106539577	-	ENSG00000211939.2	ENSG00000211939.2	IG_V_gene	IGHV1-8
14	gene	106552285	106552809	-	ENSG00000211940.2	ENSG00000211940.2	IG_V_gene	IGHV3-9
14	gene	106559546	106559975	-	ENSG00000254117.1	ENSG00000254117.1	IG_V_pseudogene	IGHV2-10
14	gene	106573233	106573800	-	ENSG00000211941.2	ENSG00000211941.2	IG_V_gene	IGHV3-11
14	gene	106576803	106577069	-	ENSG00000254215.1	ENSG00000254215.1	IG_V_pseudogene	IGHVIII-11-1
14	gene	106579014	106579303	-	ENSG00000254174.1	ENSG00000254174.1	IG_V_pseudogene	IGHV1-12
14	gene	106586137	106586667	-	ENSG00000211942.2	ENSG00000211942.2	IG_V_gene	IGHV3-13
14	gene	106598995	106599285	-	ENSG00000253412.1	ENSG00000253412.1	IG_V_pseudogene	IGHVIII-13-1
14	gene	106602580	106602820	-	ENSG00000253709.1	ENSG00000253709.1	IG_V_pseudogene	IGHV1-14
14	gene	106610313	106610852	-	ENSG00000211943.2	ENSG00000211943.2	IG_V_gene	IGHV3-15
14	gene	106620270	106620489	-	ENSG00000253458.1	ENSG00000253458.1	IG_V_pseudogene	IGHVII-15-1
14	gene	106621894	106622419	-	ENSG00000211944.2	ENSG00000211944.2	IG_V_gene	IGHV3-16
14	gene	106627589	106627721	-	ENSG00000254210.1	ENSG00000254210.1	IG_V_pseudogene	IGHVIII-16-1
14	gene	106631031	106631449	-	ENSG00000254046.1	ENSG00000254046.1	IG_V_pseudogene	IGHV1-17
14	gene	106636402	106637113	-	ENSG00000235506.1	ENSG00000235506.1	pseudogene	SLC20A1P2
14	gene	106641563	106642056	-	ENSG00000211945.2	ENSG00000211945.2	IG_V_gene	IGHV1-18
14	gene	106653371	106653661	-	ENSG00000253883.1	ENSG00000253883.1	IG_V_pseudogene	IGHV3-19
14	gene	106663246	106665214	+	ENSG00000271201.1	ENSG00000271201.1	lincRNA	AB019440.50
14	gene	106663421	106663529	+	ENSG00000221180.1	ENSG00000221180.1	miRNA	AB019440.1
14	gene	106667581	106668095	-	ENSG00000211946.2	ENSG00000211946.2	IG_V_gene	IGHV3-20
14	gene	106669468	106669951	-	ENSG00000253996.1	ENSG00000253996.1	IG_V_pseudogene	IGHVII-20-1
14	gene	106691673	106692203	-	ENSG00000211947.2	ENSG00000211947.2	IG_V_gene	IGHV3-21
14	gene	106714360	106714821	-	ENSG00000253957.1	ENSG00000253957.1	IG_V_pseudogene	IGHV3-22
14	gene	106719955	106720219	-	ENSG00000253345.1	ENSG00000253345.1	IG_V_pseudogene	IGHVII-22-1
14	gene	106721281	106721308	-	ENSG00000254045.1	ENSG00000254045.1	IG_V_pseudogene	IGHVIII-22-2
14	gene	106725201	106725733	-	ENSG00000211949.2	ENSG00000211949.2	IG_V_gene	IGHV3-23
14	gene	106733144	106733639	-	ENSG00000211950.2	ENSG00000211950.2	IG_V_gene	IGHV1-24
14	gene	106743406	106744252	-	ENSG00000238275.2	ENSG00000238275.2	pseudogene	HOMER2P2
14	gene	106744269	106744975	+	ENSG00000229084.2	ENSG00000229084.2	lincRNA	LINC00226
14	gene	106745623	106746073	-	ENSG00000253441.1	ENSG00000253441.1	IG_V_pseudogene	IGHV3-25
14	gene	106750162	106750402	-	ENSG00000253367.1	ENSG00000253367.1	IG_V_pseudogene	IGHVIII-25-1
14	gene	106757650	106758116	-	ENSG00000211951.2	ENSG00000211951.2	IG_V_gene	IGHV2-26
14	gene	106765678	106765927	-	ENSG00000253462.1	ENSG00000253462.1	IG_V_pseudogene	IGHVIII-26-1
14	gene	106770914	106771238	-	ENSG00000253482.1	ENSG00000253482.1	IG_V_pseudogene	IGHVII-26-2
14	gene	106774086	106774499	-	ENSG00000254326.1	ENSG00000254326.1	IG_V_pseudogene	IGHV7-27
14	gene	106780513	106781017	-	ENSG00000211952.2	ENSG00000211952.2	IG_V_gene	IGHV4-28
14	gene	106785676	106785916	-	ENSG00000254214.1	ENSG00000254214.1	IG_V_pseudogene	IGHVII-28-1
14	gene	106787368	106787804	-	ENSG00000253464.1	ENSG00000253464.1	IG_V_pseudogene	IGHV3-29
14	gene	106791005	106791536	-	ENSG00000211953.2	ENSG00000211953.2	IG_V_gene	IGHV3-30
14	gene	106798646	106798877	-	ENSG00000253491.1	ENSG00000253491.1	IG_V_pseudogene	IGHVII-30-1
14	gene	106800319	106800757	-	ENSG00000253587.1	ENSG00000253587.1	IG_V_pseudogene	IGHV3-30-2
14	gene	106805209	106805716	-	ENSG00000231475.2	ENSG00000231475.2	IG_V_gene	IGHV4-31
14	gene	106810597	106810633	-	ENSG00000253149.1	ENSG00000253149.1	IG_V_pseudogene	IGHVII-31-1
14	gene	106812091	106812517	-	ENSG00000254289.1	ENSG00000254289.1	IG_V_pseudogene	IGHV3-32
14	gene	106815722	106816253	-	ENSG00000211955.2	ENSG00000211955.2	IG_V_gene	IGHV3-33
14	gene	106823315	106823594	-	ENSG00000254203.1	ENSG00000254203.1	IG_V_pseudogene	IGHVII-33-1
14	gene	106825038	106825477	-	ENSG00000253440.1	ENSG00000253440.1	IG_V_pseudogene	IGHV3-33-2
14	gene	106829594	106830076	-	ENSG00000211956.2	ENSG00000211956.2	IG_V_gene	IGHV4-34
14	gene	106833231	106833664	-	ENSG00000253325.1	ENSG00000253325.1	IG_V_pseudogene	IGHV7-34-1
14	gene	106845323	106845789	-	ENSG00000211957.2	ENSG00000211957.2	IG_V_gene	IGHV3-35
14	gene	106848685	106849142	-	ENSG00000253240.1	ENSG00000253240.1	IG_V_pseudogene	IGHV3-36
14	gene	106852588	106853026	-	ENSG00000253359.1	ENSG00000253359.1	IG_V_pseudogene	IGHV3-37
14	gene	106866406	106866934	-	ENSG00000211958.2	ENSG00000211958.2	IG_V_gene	IGHV3-38
14	gene	106873942	106873995	-	ENSG00000253989.1	ENSG00000253989.1	IG_V_pseudogene	IGHVIII-38-1
15	gene	22318882	22319785	-	ENSG00000259324.1	ENSG00000259324.1	pseudogene	OR11K1P
15	gene	22332815	22333350	+	ENSG00000258652.2	ENSG00000258652.2	pseudogene	OR4Q1P
15	gene	22344660	22345900	+	ENSG00000261277.2	ENSG00000261277.2	pseudogene	OR4H6P
15	gene	22348678	22348778	-	ENSG00000238960.1	ENSG00000238960.1	snoRNA	snoU13
15	gene	22368478	22369561	+	ENSG00000182974.2	ENSG00000182974.2	protein_coding	OR4M2
15	gene	22382382	22383507	+	ENSG00000183706.4	ENSG00000183706.4	protein_coding	OR4N4
15	gene	22413569	22414386	+	ENSG00000259435.2	ENSG00000259435.2	pseudogene	OR4N3P
15	gene	22433890	22436177	-	ENSG00000260739.1	ENSG00000260739.1	lincRNA	RP11-2F9.4
15	gene	22440227	22440848	-	ENSG00000223877.3	ENSG00000223877.3	pseudogene	RP11-2F9.3
15	gene	22448382	22448819	-	ENSG00000270505.1	ENSG00000270505.1	IG_V_gene	IGHV1OR15-1
15	gene	22456895	22460351	+	ENSG00000269182.1	ENSG00000269182.1	protein_coding	AC010760.1
15	gene	22466058	22466493	-	ENSG00000271288.1	ENSG00000271288.1	IG_V_pseudogene	IGHV1OR15-3
15	gene	22472918	22473353	-	ENSG00000259261.2	ENSG00000259261.2	IG_V_gene	IGHV4OR15-8
15	gene	22482836	22483268	-	ENSG00000270356.1	ENSG00000270356.1	IG_V_pseudogene	IGHV1OR15-4
15	gene	22490343	22490685	-	ENSG00000271507.1	ENSG00000271507.1	pseudogene	RP11-603B24.6
15	gene	22513229	22513280	-	ENSG00000221641.1	ENSG00000221641.1	miRNA	MIR1268A
15	gene	22546089	22546799	+	ENSG00000259098.1	ENSG00000259098.1	pseudogene	RP11-603B24.2
15	gene	22566922	22570823	+	ENSG00000258732.1	ENSG00000258732.1	pseudogene	RP11-603B24.1
15	gene	22646603	22647417	+	ENSG00000259501.1	ENSG00000259501.1	pseudogene	RP11-467N20.1
15	gene	22675148	22675241	-	ENSG00000263930.1	ENSG00000263930.1	miRNA	MIR4509-2
15	gene	22691016	22693200	-	ENSG00000259689.1	ENSG00000259689.1	pseudogene	ABCB10P1
